iteration,hcr_variation,efr_variation,cat_variation,npv_climate,nav_ratio
299,1.1585343274084479,0.8539005770532208,0.7513051185126808,-8275571.894871666,-114.90682363421615
300,0.883154502058411,0.8579596611621458,0.8088612610538783,-7472799.871359075,-103.76028482142338
301,1.0332166243878769,0.9764273651777493,1.235603026646185,-9430857.112067528,-130.94802977512427
302,1.1269774246953763,0.9525452055093627,0.8556540600587754,-8698340.340692382,-120.77698944984238
303,0.9518769632669067,1.0270884827544422,0.8608381844937257,-8294429.706019742,-115.1686654993158
304,1.0496595631396537,0.972823495657372,1.0312283085111882,-8942047.966002552,-124.16088478367217
305,0.9744506116541267,0.9383397278625752,1.269071984177294,-9212866.673707634,-127.92121916036928
306,1.1054423176639043,0.8920339527299357,1.2210807855387478,-9423987.60674489,-130.85264627213618
307,0.9949724792998055,1.1183656680682272,1.179913153568389,-9523483.493617378,-132.23415276744822
308,0.9700854017876934,0.8567407924960352,0.8612064156309677,-7911637.668912239,-109.85357457203479
309,1.0166536858643467,1.0400434659478441,0.8547326112599214,-8539336.182578523,-118.56920695630636
310,0.8557424296291297,1.1004790710397896,1.2906413084221313,-9279680.100700231,-128.84892769451827
311,1.0102760729210742,0.901503785754491,0.8633843959116213,-8175749.650367877,-113.52078564316487
312,0.8073562706189867,1.1242896419681496,0.7706506497340846,-7806603.242427431,-108.39516511430412
313,1.0306065902057013,0.9322165662061618,1.032506801509476,-8771980.805308418,-121.79949182036982
314,1.0605681553407458,1.0989225411121604,0.8238527630563619,-8766728.150086828,-121.72655838026127
315,0.8043983314633922,0.8910656890206422,1.240011185108863,-8416627.693890981,-116.86539206022913
316,1.1495560310250061,1.0292239306510924,1.060310116260192,-9516565.008147093,-132.13808917210412
317,1.0660146698185022,0.9026113835870349,1.248647167554976,-9386086.120081171,-130.32638180378672
318,0.9675082099568293,0.9649415584748492,1.0113506231697025,-8581342.509431018,-119.15246738259206
319,0.818786386710022,0.8998850106268238,1.1428201698558222,-8234855.628902518,-114.34147578246709
320,0.8331194671700506,1.0309456328399165,0.8472094658087925,-7852752.539780409,-109.03595094024418
321,0.9557182456167906,0.9366081210312099,0.9134036298789695,-8208274.280072861,-113.97239212266325
322,1.087618362073698,0.9391365146869525,1.0398427841781384,-9009145.489517298,-125.09253801546627
323,0.9904201608796399,1.0491013496087944,1.2620978435948549,-9541481.658522343,-132.48405839170556
324,1.0930288388841,0.914482113577227,0.7187098810367708,-8119634.124657438,-112.74161812485153
325,0.90490561771993,1.0285233792100763,0.7308554880905501,-7792164.941200626,-108.19468841568776
326,0.9985464988804945,1.0290528546750668,0.9005463344901765,-8567395.556177665,-118.95881308074125
327,1.1083648814983287,0.8819794759401315,0.7450826690414852,-8157251.404856053,-113.26393636899122
328,1.0912755024814413,0.9986473948618595,1.1130414378566416,-9370615.368611524,-130.11156947018677
329,0.9739309354414984,0.923920609971732,1.19146139060452,-8969262.675557515,-124.53876269601639
330,1.1197663515875917,1.058408941256328,0.8632870823379776,-8971262.643082783,-124.56653236784324
331,1.0360922667476349,0.958292169082008,0.7549492439959804,-8130495.080822886,-112.89242316774838
332,1.166925430184897,0.8910455892756884,1.2701424122924816,-9765661.345183345,-135.59680709895716
333,0.9784023091831823,0.9055398786515858,1.025140568427015,-8499671.607937492,-118.01846190319077
334,1.1491783343505633,1.0696674659228682,1.1839366887168699,-9946292.503981238,-138.10488182424544
335,1.063513346684287,1.0576829693553558,1.2095173909391916,-9681930.297275575,-134.43419636016236
336,0.8998672035436744,0.996827489092942,0.8327256650917613,-7958879.7538571535,-110.50953382075352
337,1.1950672031986587,1.133217801905984,0.7236560868211035,-9064737.001838023,-125.86442957570459
338,1.0822300690062754,1.1275744952246998,0.8083452070764001,-8877142.77963173,-123.25967228766575
339,1.0271780922210518,1.1246464892764125,0.7203675871514793,-8445466.534518585,-117.26582113219027
340,1.078968106898736,0.9392047022117652,1.2546377172259182,-9543339.518209413,-132.50985488747781
341,1.188423298066147,1.13327994673403,0.9845285299944783,-9726999.755743638,-135.05998855691539
342,1.1448170603957253,1.103364819560521,0.8914602839459533,-9251141.942731084,-128.45267361972273
343,1.131566189660271,0.8611022904146478,1.0577619270892318,-9005157.406391824,-125.0371632365194
344,0.8920035349150812,0.8861700657331836,0.7461719209775255,-7413213.613890267,-102.9329259796454
345,1.0785155103512558,0.9519624891304198,1.134860062917257,-9260587.851943215,-128.583830648831
346,0.826142536319577,0.9445871013491831,1.0236947754252024,-8065096.632600532,-111.98436170066182
347,1.1162892659355854,0.945625750879621,1.0755348258622055,-9220399.138462337,-128.02580789575757
348,1.1543910992944748,1.0347589564546913,0.8397756848521802,-8968648.408643767,-124.53023356222128
349,0.8097603126226153,1.1110296621702789,0.7127616465102322,-7628099.525587195,-105.91663005115956
350,1.1498806690736798,1.0086811402081635,1.2634406191077376,-9997402.847401844,-138.81455207929514
351,1.1195132943094661,1.1493802331600012,0.9104270892710261,-9333226.88371802,-129.59242806289976
352,1.1068753155724507,0.9705792740827726,0.9879253721823453,-9022810.483163042,-125.28227729086151
353,1.0510021852873481,1.1121031342559016,1.2904500815195772,-9993707.585239246,-138.76324313738832
354,1.1073093655458073,0.9753300346502001,0.9528142013662421,-8944567.050026065,-124.19586241993547
355,1.0950329206355567,0.9216331437304907,0.7662844678788368,-8270431.379751275,-114.83544726629484
356,0.9418488630563107,0.9361716974962245,0.877784872273594,-8064964.733136734,-111.98253026851228
357,0.893443100419964,0.8626279568909085,0.7107243608400482,-7263276.719307296,-100.85104299669602
358,1.1950889558944127,0.9783319401207586,0.930595988295809,-9201571.34200869,-127.76438278653208
359,1.071858913077228,0.9154761663595192,1.2699767103701352,-9496394.872743681,-131.85802560418148
360,1.1145380057662209,0.8768233006936779,0.9505484654709571,-8705135.966892218,-120.87134713667638
361,1.1516473230248658,1.133419606687423,0.9804409067499218,-9587802.078340914,-133.1272202635822
362,1.045364555684283,0.9001101838276225,1.294701175682186,-9428172.62913881,-130.91075556491165
363,0.8926686805533773,1.1328195322405377,1.089787989395421,-8966309.264917452,-124.49775440802756
364,1.0430947179515437,1.0038065533049525,0.8384018870306552,-8493851.071668638,-117.93764339988995
365,0.8706112128022033,0.9161458627210526,0.8118629572865527,-7589615.920471181,-105.38228283237521
366,1.1118337894267012,0.955037577750019,0.7347056059380378,-8334080.668827355,-115.71922155128904
367,1.1876410520563245,1.1151357654890277,1.2566513699171278,-10391520.92245381,-144.28690573851682
368,1.1979631290585742,0.9021685747658461,0.9377452113415953,-9030323.210594697,-125.38659197230801
369,1.1032953902816365,1.0588061854161377,0.792337543803913,-8728207.833946276,-121.19170142664825
370,1.126333249996247,0.9173321715509981,0.8342905688935738,-8547444.042227542,-118.68178508511437
371,1.0147897691573655,1.0278819804525108,1.0480517247026868,-9008750.3948689,-125.08705210202619
372,0.836594734959102,1.113238258789114,0.8593600255532237,-8113050.67348522,-112.65020650129723
373,0.8518059685131217,1.116624423960693,1.273390898937852,-9262987.519453553,-128.61715017948023
374,1.1448510469061801,1.0928548224174635,1.0931451883834131,-9753522.20591725,-135.42825440526542
375,1.0203429482436557,0.876096027973423,0.9450719278424192,-8358873.833387534,-116.06347616276985
376,0.9490754068049256,0.9279261351280979,1.134052068213151,-8741890.020440217,-121.38167942579582
377,0.9983502940315083,0.8743138647722943,0.8321099211698868,-7980374.2559090145,-110.80798630086659
378,1.0733035054638385,0.87283925784709,1.2107241484292612,-9233767.771816393,-128.21143219031504
379,0.9980586108055898,0.9941759731979943,1.0554446707957106,-8881010.937003696,-123.31338189016529
380,1.1298723863700597,0.9543427623706578,1.1068096915354382,-9373048.536785338,-130.1453541596043
381,1.0262927855983164,0.9301084810508263,1.2271779918130947,-9262777.969728708,-128.61424056869063
382,1.1189704086427712,1.0475355503975277,1.210349037456545,-9851720.485698227,-136.79174354647733
383,1.146917680383921,1.0625088930145103,1.2022079970182034,-9967569.237314787,-138.40031057234023
384,1.0789885846677134,1.05404223152809,1.0711668269291106,-9363095.354487494,-130.00715361256945
385,1.1010866558230565,0.8975815315879221,1.228522455519357,-9442855.61214903,-131.1146296851069
386,1.1487374110980928,0.8587741849103677,1.1954900503388577,-9421035.353008829,-130.81165404783042
387,0.8515479469893781,0.9505356562777425,1.1461049537749646,-8491319.666330228,-117.90249468141315
388,0.8643039584193233,1.0953901072357186,1.1992805067746453,-9056274.853533158,-125.74693212716738
389,1.0029870935043346,0.85191576151505,0.8722228799049476,-8043157.935257341,-111.67974154166825
390,1.0467707673502968,1.144355853408227,1.079088116210001,-9508323.124238472,-132.02365010822643
391,0.9039214324256639,1.0402017109298833,1.0239912278295134,-8589535.241857294,-119.26622397512097
392,1.1119381580604575,0.8820941916480874,1.1566167415012167,-9251266.19302129,-128.4543988426275
393,1.016506631470444,1.1388976011576983,0.9051232996232116,-8930922.123357123,-124.00640177574464
394,1.0530487572535792,1.129608431653005,0.7615058367944075,-8657206.91105481,-120.2058492549558
395,1.1748913948945805,1.056365716690244,0.7407022354631031,-8836937.389074093,-122.70141797235804
396,0.9203854267787265,1.0624516265935844,0.740410360881263,-7960630.71142246,-110.5338459740045
397,1.0328681840705094,0.953764917085887,1.0725493106604862,-8941716.719490223,-124.1562854055198
398,0.8182968135250052,1.1114610418457127,1.2840933815064381,-9160158.178912252,-127.18935847540185
399,1.1875511421142766,1.0748955495228774,0.7780517440783792,-9028092.316510305,-125.3556158710357
400,1.103305278371609,0.8573760749376405,0.7132741309173983,-7991320.360948624,-110.95997364110679
401,0.9294440876598166,0.9965929571213997,1.1622444506846759,-8927593.72078839,-123.96018670181287
402,1.0733181506426022,0.9837708119130244,0.8641759997689995,-8614799.154185213,-119.61701494824676
403,1.1988498000630845,0.9778543906707918,0.9708322145978053,-9319200.844829034,-129.39767565214467
404,0.8654495284766677,1.0884428646249786,1.1162093354688931,-8823788.326681526,-122.518842434076
405,0.8883078451155042,0.8747143136847528,1.108299581244828,-8321564.838416637,-115.54543847793656
406,1.061804485712454,0.9319778580994628,1.2705181373502463,-9505950.689009255,-131.9907086994718
407,0.8604231567123601,0.9797004403127805,1.2661695521005594,-8914469.837702814,-123.77796077975367
408,0.967890926770449,1.0415577842992256,0.9385566387776766,-8592725.08074807,-119.3105150838806
409,0.909686080939468,1.1451932943879484,0.9456004037890258,-8679615.100894064,-120.51698834607005
410,1.1576396814716536,0.9189863817673258,0.8278628224150499,-8644568.60565016,-120.03036560879626
411,0.8124536331538046,1.0455000476127654,0.9211158062342567,-8012767.665513853,-111.25777078122144
412,1.1457432999358548,0.9919629720074671,1.2809160567488331,-9984899.255776731,-138.6409389422319
413,0.8742102062812485,1.1105869503866832,1.165958111675045,-9043356.16229778,-125.56755530654084
414,1.1083687378576208,1.1034349684350662,1.1566143945657994,-9820270.430427171,-136.35505759894096
415,1.0504881286525662,0.8893734633047162,0.7195157076947511,-7906765.722817063,-109.78592730151071
416,1.1683391391262747,1.0349950943562214,1.177922374585706,-9906518.950906172,-137.55262359888522
417,0.99260894060502,0.8851924566887183,0.7751114753215302,-7839094.771045214,-108.84631198317528
418,1.0742261148915886,0.9790917684698388,0.820314836020202,-8490453.252666125,-117.89046447451506
419,0.9966378186965748,0.8692626811225402,1.0491828411486392,-8531406.19784077,-118.45909863155752
420,0.907597361774039,1.0892677301911564,0.8862171753541442,-8369355.186178418,-116.20901038951452
421,0.9820880596327205,0.8534861619724302,0.7434681326767353,-7635806.031205854,-106.02363535462483
422,0.956997422562674,0.993981650415137,1.0600123288715821,-8748664.247639498,-121.47573998619386
423,0.9166650314837214,1.0584945658379628,1.2160734383135228,-9186880.313453075,-127.56039695344526
424,1.11194039555734,0.8618856476045071,0.9883041683546974,-8755984.949248828,-121.57738837731272
425,0.84197207136727,0.9226135047587583,1.2919975559602879,-8767711.55332198,-121.74021299453305
426,0.8569982171606053,0.9996664460354068,1.0708934405908714,-8441891.683848007,-117.21618411123981
427,1.0809859882176416,1.0178946050460742,0.7058625084515101,-8315384.032416559,-115.45961760730786
428,0.9305845232975968,1.0053134930154133,0.7527198994869,-7878582.721243343,-109.39460459506172
429,0.9402507724836723,0.8599609326374099,0.7471470982930124,-7515927.149760871,-104.35910972876421
430,0.9587693104806384,0.8898147262129181,1.0405245089569348,-8430001.189793972,-117.05108387157695
431,1.0757859876549063,1.0901760097327249,0.8200901465468861,-8787171.433097433,-122.01041461947293
432,0.866993032903628,0.88137035210032,1.081858149726182,-8194918.650312175,-113.78694838379778
433,1.0825902905947604,0.8594758434476926,1.2617273477462139,-9365187.702809839,-130.03620599743314
434,0.820788513460589,1.012388900590321,1.12543631167055,-8491771.614071392,-117.90877000353535
435,1.1483876494984342,1.0642260796397283,1.181036849841875,-9921608.401830094,-137.76214155100726
436,0.9357800770171224,1.0944475341239537,0.748068907830805,-8118739.371575395,-112.72919442339614
437,1.157926662424211,1.014277712846121,1.1903786619774963,-9848340.440643623,-136.74481141345996
438,0.98092731380732,1.0430733085589574,1.0158415965616678,-8845418.568435868,-122.8191796682884
439,1.0926358087021328,0.8744889946091768,0.7362112503943382,-8059166.259888198,-111.9020181116026
440,0.8988412936040586,0.8978634040339565,1.223070139955321,-8720810.469293926,-121.08898856447223
441,0.8876855949432177,1.1427595767457392,0.9021374750626641,-8481966.640810143,-117.77262734806925
442,0.8728471662754798,1.0869095521427437,1.0952246653005258,-8790542.084921591,-122.05721632690911
443,0.9992782865812556,1.0166090652812894,1.1315210669633584,-9144090.908297768,-126.9662634368673
444,0.8913818965325195,1.1489001748170224,1.2848758972880698,-9516590.875552438,-132.13844834261482
445,1.0601302745387748,0.9098627352787435,1.1081369454587748,-9015370.97915368,-125.1789793211273
446,0.8288793635916704,0.8591957506617418,0.8546097331067282,-7406114.6577245,-102.83435653761902
447,0.9850491826957265,1.110481751622514,1.1363014418597848,-9353431.33461772,-129.87296810359433
448,1.0970826084799925,0.9776480003344226,0.9075609955281777,-8795942.01760263,-122.13219472358055
449,0.9484155051938411,1.1462948691208172,0.7240655148474895,-8236153.556385921,-114.35949758522827
450,1.1468125984489794,1.0236026225717179,0.9631692515137543,-9236974.552019265,-128.2559585302328
451,1.0901030641660545,0.9960006824274108,1.2240539428489963,-9651210.632814087,-134.0076519338411
452,1.1602807456045034,0.9765162780620366,0.8660966783410309,-8905413.979014933,-123.65221962611211
453,1.036940131437345,1.1237090036850073,0.8263973134034,-8755764.652972968,-121.57432955000276
454,1.0491866334253932,1.0394680660277562,1.1398678134491687,-9400903.579011751,-130.53212313038898
455,0.852627074050904,1.0647474894046265,1.2454195123993845,-9056083.613588858,-125.74427674880434
456,0.8718732435480968,0.9212629974771632,1.2828370564249838,-8844839.845986838,-122.81114407156727
457,0.872390781083796,1.1063155280108736,0.9953667138688209,-8577577.214826567,-119.1001860359322
458,0.8988924297612708,1.1112249703817534,0.9671831530015993,-8609265.368885875,-119.54017799975566
459,1.0059269415718761,0.9577700108199296,1.0557705108609565,-8813782.60872281,-122.3799124261658
460,0.8654095490340091,0.9673244609955282,1.2816473934011725,-8940086.380526738,-124.13364804895751
461,0.9032533730804511,1.0470209993623876,0.8951140385348169,-8266520.381755008,-114.78114281909774
462,1.1093892502746403,0.889262098215505,1.281892627047127,-9590298.252277123,-133.16187979187728
463,0.9815158165534557,0.9208151390039392,0.7440980483980075,-7812345.38701038,-108.4748951442352
464,0.8679031620350163,1.0059321845668052,0.9022019058587718,-8053360.904436834,-111.8214103948843
465,1.1315533463530438,0.9792662570985418,0.8492285635525779,-8767690.86800496,-121.73992577763676
466,1.046857994641612,1.0620331650656336,0.8002251447405699,-8559709.447452197,-118.85209098938971
467,0.867047686515327,0.8610014280800629,1.1418412090393844,-8299185.702370591,-115.23470280052403
468,1.0655218110487221,0.9923892627249441,1.2065022693815184,-9509502.63166104,-132.04002764117547
469,1.1222680611800213,1.0256063093190255,1.2209627683079551,-9833543.599251764,-136.53935636264814
470,0.8823364840147073,0.8835758858193183,0.8618497669101938,-7676447.389239893,-106.58794310509779
471,0.822834742435726,1.0093508584003095,1.261963415376977,-8849646.506415201,-122.87788484660106
472,0.8157374162674039,0.886632974203008,0.9713194169700612,-7738786.347952616,-107.45352337258149
473,1.173550007011162,0.9448468314930251,1.0043408852130356,-9231892.74775909,-128.1853973662087
474,0.8166291436201569,0.8945029602886266,1.2919780737753082,-8605031.65796354,-119.48139266377514
475,1.1860474785744182,0.8514819942803229,1.2710870712539435,-9731184.491458582,-135.11809386913566
476,1.0556479751262002,1.1103754883560066,0.9728439133803155,-9171017.04617377,-127.34013451373943
477,1.0062384114317,0.996653974077076,1.1001185545276626,-9033543.636314893,-125.43130778107127
478,0.8558605019025252,0.8589920769618034,0.8847579649547145,-7579300.368420447,-105.23905075908274
479,1.0818723050946586,0.9105560356368845,1.1040594599949505,-9082641.801221473,-126.11303881396583
480,1.1879648184429081,0.8781702147368254,1.1035612709350757,-9367887.61904774,-130.07369450009094
481,0.9775000877218285,1.1104426763132516,0.8062898736684315,-8459866.75649674,-117.4657690981022
482,1.077050380890466,1.101434586894433,1.266768531684414,-9994708.115469445,-138.7771355610374
483,1.0732992113158584,0.9991524292025281,1.0707083441207284,-9197752.706841733,-127.7113608028883
484,1.1475619937914872,1.0211829239916488,0.718232235818102,-8589735.707352588,-119.26900745082574
485,1.172379478202791,1.0568580253094684,1.1059080314663479,-9788912.67899799,-135.9196532959137
486,0.8862700609590869,1.047665641069797,0.936318643392495,-8316975.96442902,-115.48172168099815
487,1.0604931908165969,0.8819779090923971,1.0947071827618216,-8908099.176065315,-123.68950375194788
488,1.1997654903082666,0.8644636116581668,1.2863045105327904,-9853323.912571019,-136.81400722700877
489,0.9627631842891482,1.1112260351011776,1.1694312904349642,-9364359.228929283,-130.02470258675797
490,1.026806504394667,1.071534762775398,1.2271093367808088,-9635957.073350927,-133.79585532458034
491,0.9616561286604132,0.9481099484689716,1.1005560313381508,-8750985.694295978,-121.50797341548686
492,1.1231383767765033,1.0786855404329847,1.1786881893151808,-9864978.645178335,-136.9758339045152
493,0.9742333259251732,1.0953502648525064,0.772125433222365,-8319014.085577285,-115.51002111822181
494,1.01779563918434,0.8517275981494364,0.8947514979401622,-8153725.555351926,-113.21497973224415
495,0.9465846139485592,0.9688518074827766,1.1172803240139173,-8796622.846697615,-122.14164807734709
496,0.9554232405081383,0.9846080867867592,0.8425264785245965,-8147137.164520476,-113.12349952121826
497,0.9493007166517361,0.9181808881789454,0.7439175542610661,-7692101.587374233,-106.80530260689517
498,1.0413794373525511,1.050463839566505,1.0716942076057687,-9223335.595198942,-128.06658077775643
499,0.9853976175202289,0.9639357340537689,1.2180001897430952,-9184282.945082754,-127.52433233422221
500,1.0076327140544872,0.9937545632889192,0.7153852394838613,-8020025.986416171,-111.3585530123951
501,0.9364991310504626,0.964058685635757,0.9392936685381403,-8281088.377182475,-114.98342032964965
502,1.0320689476909328,1.0100807640180636,1.0647430556760669,-9066363.059001457,-125.88700747921041
503,1.1059533046168513,1.093895721614828,1.1308738457358967,-9719120.942123704,-134.95059074627784
504,1.1822094783819739,0.8554697748029084,0.8174667914101277,-8536450.286123643,-118.52913610692217
505,0.8030251499912568,1.0442424142463809,1.2388183293699921,-8811114.652182283,-122.34286768586743
506,0.8973929186305197,1.1281103634388918,0.7361604341737364,-8041423.758617629,-111.655662392599
507,1.1737744107222057,0.9554868061718903,0.7608524970695298,-8620931.569258543,-119.7021639078878
508,0.9943487036745302,0.9270329703161524,0.8709237411771537,-8206835.181126032,-113.95241014546866
509,0.9229159859705146,1.090907769349799,1.0234967660051526,-8787990.368623558,-122.02178558951145
510,0.9245230796624014,1.0331001349932754,1.1296904045339162,-8920741.336917698,-123.86504093123581
511,0.9090496002934135,0.9740647304576054,0.7731316560021685,-7774674.996132694,-107.95183945505721
512,0.8724597398138721,1.0543353561894948,0.8088630086173761,-7951265.834497445,-110.40381408317583
513,1.010065353466824,1.0627138785167298,0.7641261538568462,-8337773.510826212,-115.77049688907381
514,1.0269248878515613,0.9269688351104091,1.277756125142548,-9389624.215589624,-130.37550847705538
515,0.9934182586879698,1.0917977649325474,1.030135925293757,-9054739.17373702,-125.72560911895295
516,0.8173650131419277,1.0399454126782066,1.2708420053239942,-8934191.346765196,-124.05179514339879
517,1.0406447280585325,1.0957566578280369,1.2305238780090446,-9757039.458924457,-135.47709167912518
518,0.891231908779573,0.9136134519724679,1.066588593310595,-8324420.384016555,-115.58508790383696
519,0.9644113879226819,1.1019583908600161,1.2400138740388067,-9531221.542097509,-132.3415960454808
520,0.9413685517210872,0.9210611676923446,1.1683153091463172,-8786874.746521138,-122.00629510815334
521,0.9099224142192545,1.0967842955541034,0.9542429521892577,-8575967.20218362,-119.07783091157799
522,1.0670199597165881,0.8786605941504004,1.0743155948059437,-8868673.473055303,-123.14207544608858
523,0.9807070714948917,1.0259825389526422,0.800808524646918,-8234803.424441509,-114.34075092032217
524,1.0947494979776728,1.1088391232629684,0.8300438800544654,-8928783.356676998,-123.97670486913445
525,0.8382858222080647,0.8570915758139009,1.0851829002659596,-8039306.777025788,-111.6262679732766
526,1.0428376144355123,1.0140092238142209,0.8391682576695852,-8521768.680987267,-118.3252811185898
527,0.9563623983622058,1.0283429005558518,0.9980601153155017,-8673951.855309406,-120.43835383357228
528,1.195114208085955,0.89093192576702,1.1170867324285563,-9461994.330511572,-131.38037196411872
529,0.9617275072417169,0.9784598844776844,1.1305586593949057,-8909796.037959388,-123.71306478348393
530,1.0769744605297478,1.1473767981106564,0.7770365736724751,-8828502.673205636,-122.5843014248839
531,0.8416438597536666,1.0673016451386224,1.0470321502038455,-8503109.997822706,-118.0662041577618
532,0.9096642666239224,0.873825810696696,0.7513949497578583,-7456369.651941497,-103.53215021648361
533,1.1576763498656473,0.9075601974156229,0.8940229372693125,-8788495.895351952,-122.02880485915951
534,0.8906625608907952,0.9564988917495811,0.741654305647656,-7581417.658368212,-105.26844945994608
535,1.007623916363308,0.8702837690776645,1.180213904693417,-8916822.160247605,-123.81062292265071
536,0.8934848327641732,1.0120035743813531,1.228047452536875,-9014996.398157127,-125.17377824100204
537,1.0603509476188777,1.0098873359654006,0.8946002518692253,-8717921.166638099,-121.04887041977885
538,0.9332007652232792,1.0508460865594569,1.2964836167327005,-9435966.642278021,-131.01897591567013
539,1.0647356759397515,1.0173350252110074,1.1383903061435476,-9393341.108549686,-130.4271177639125
540,0.9860822449134873,0.8680427027802355,1.037378089526746,-8460211.23568541,-117.47055221277765
541,1.183050113802152,0.9025908827072978,1.1140029344923994,-9442263.01517758,-131.1064014397905
542,0.8803734754636227,1.0107483053419244,0.7580058697880317,-7730860.498600557,-107.34347246791678
543,0.9801483745032741,1.0768489986685736,0.9085429145433892,-8649527.859364452,-120.09922515096983
544,1.0659646897948871,1.0886349882369186,1.2563066916876717,-9894761.934972499,-137.38937671111515
545,0.8938568327421814,0.9697947747427924,0.7914496079982505,-7758362.429209746,-107.72533846222576
546,1.19699340086335,1.1281002903772885,1.0239742781683359,-9847045.682755841,-136.72683362072848
547,1.1368133177505684,1.0062873931816125,1.0741514128016558,-9448032.230172703,-131.18650734405594
548,0.8356497728464067,1.0765811261490423,0.7766280901811409,-7796077.477212745,-108.24901421832935
549,1.1304270521010114,1.0846084263011158,1.1252468186457858,-9765668.541878335,-135.59690702550876
550,0.8144641522099049,0.9409385067835986,0.8578675419465057,-7578934.851579469,-105.2339755353139
551,0.9440545629886077,0.8762928240291515,1.2621746938186378,-8925257.436733937,-123.92774725433847
552,1.0215208962849505,0.941657293197407,0.9381889102445701,-8517161.645193819,-118.26131214386282
553,0.9788810162019342,1.0301783000081852,1.0094076566178987,-8787468.76174292,-122.01454304596264
554,1.167756789285767,0.999089044871749,1.2952948088939877,-10118510.244855514,-140.4961357253307
555,1.1405699830980383,0.9125531543072007,1.2583571287863498,-9698881.485829145,-134.66956465352737
556,0.8465465591541905,1.0952349125473575,0.9283739760859481,-8281928.49285988,-114.99508538738853
557,1.1511897281780277,1.110417007032235,1.1835552400705727,-10059394.797056511,-139.6753141047117
558,1.1160121745228244,0.9414037417294122,0.7485515698307512,-8349274.772019605,-115.93019260657935
559,0.9611920715060646,0.9020573544959526,1.116970653341477,-8671494.225477664,-120.40422949253318
560,0.9384398906151142,1.1426830602579743,1.0845832464071992,-9138884.553256573,-126.893972877605
561,1.1289922254537443,0.8897574018225545,1.2172086893635736,-9490328.49571121,-131.77379358679053
562,1.1691028762053577,0.9961185756456807,1.0637517626505866,-9507103.686111115,-132.00671813499085
563,1.1059239203611981,0.9024515881781238,1.0015396458780654,-8876258.278130967,-123.24739093004557
564,0.9594652111089252,0.8939121976486747,0.9205206533749188,-8127925.725947545,-112.85674751762231
565,0.8272689237541975,0.8577435720848461,0.7810997734928936,-7203530.246076218,-100.02145954922646
566,1.1852460446356694,1.014858860768505,1.279493296691932,-10179691.458751196,-141.3456406349787
567,0.9729991513320528,0.9435448399255778,1.0036851177041464,-8524223.897702495,-118.359371953358
568,0.9758046754531641,0.8816994052785232,1.0844957888141238,-8583877.70204301,-119.18766868759499
569,0.8864152730038398,1.0358763864693488,1.090120655438892,-8690585.37854615,-120.66931132451798
570,0.8608099412514593,0.8684048881332004,1.168456951641064,-8366711.418679582,-116.1723015155445
571,0.9839201695077281,0.8674491386516427,1.2969197903018603,-9132954.870821793,-126.81163887309197
572,0.8231122243985467,1.058510568657566,1.2902073551580482,-9053976.017977323,-125.7150126543945
573,0.8956720416863703,0.8926748106061588,0.7728309636534573,-7513193.343627897,-104.3211506628335
574,0.9213100590270382,0.880313743303194,1.115296805016479,-8470265.243635455,-117.61015273018103
575,0.8249167192520251,1.002826638444937,1.2980181123117862,-8934523.098723026,-124.05640153969297
576,1.1255881078024075,1.0345658314693031,0.883752172471967,-8982781.282655025,-124.72646938520562
577,1.0495583345166555,1.0081124391734955,0.9556500303342229,-8835843.855964899,-122.6862341980265
578,0.8522841506960798,1.1159812645721399,0.9698707892927935,-8465554.510952268,-117.54474391777612
579,0.8778490047283061,0.9603278052631868,0.9484778515173562,-8089965.340647999,-112.32966523809975
580,1.1310151582267496,1.0700843141684206,1.161582936184804,-9825033.906448372,-136.42119875583103
581,0.804412505771459,0.9748461994539284,0.9888064909811942,-7976814.844691348,-110.75856365766734
582,0.8076769107292228,0.9279439626235102,1.156173893873281,-8304740.160994147,-115.31182679939062
583,0.8548438822915997,1.0105930394357774,0.8291211232103425,-7827859.368797213,-108.69030773344234
584,0.8048483098575574,0.9223604372798624,1.2855242529460322,-8619996.061595388,-119.68917432657254
585,1.1206148447531958,1.1378729932963099,0.9927124263558175,-9523036.212167257,-132.22794223706353
586,0.8438944794710015,1.014387846692108,0.9726264007359765,-8176495.630231626,-113.531143619354
587,1.1377428330958463,0.8794247742352733,0.9929446822130669,-8904641.44095696,-123.6414928877663
588,0.8600194658775937,0.947402778067018,1.1424142464326799,-8503068.060134161,-118.06562185038263
589,0.9904072517475067,0.9627664855437308,0.9366857671420212,-8459680.892142555,-117.46318836013779
590,0.9837787073623947,1.0855049631511169,1.2352508133641407,-9543324.169109365,-132.5096417642817
591,1.1821338746015713,1.0860710158765885,0.8892441374488076,-9330604.741205199,-129.5560194531877
592,1.075253882434617,0.9812809372166176,0.8528023732276306,-8585157.319972435,-119.20543626107553
593,1.136348631770369,0.8615279046886974,1.2410571952812541,-9504587.940819748,-131.9717868572283
594,0.9845909858498937,1.0411604430424841,1.0956123533234696,-9062803.229364106,-125.83757902622817
595,1.1580470962826146,1.041000904650162,1.068360150856037,-9598399.218523622,-133.27436220536825
596,0.826660816224276,1.005522406583561,0.7901014004902249,-7613299.011456365,-105.71112400414172
597,1.0949735074885942,1.0036665762438022,1.108136667525012,-9383869.985671526,-130.29561064150406
598,0.8166691602409537,0.8754376048137409,1.1297940328376093,-8128987.265444712,-112.87148705868742
